3.76	6.93E-10
3.78	3.31E-10
3.8	3.31E-10
3.82	3.32E-10
3.84	-1.26E-09
3.86	-1.26E-09
3.88	-1.26E-09
3.9	-1.26E-09
3.92	9.69E-10
3.94	9.69E-10
3.96	9.69E-10
3.98	9.69E-10
4	8.31E-10
4.02	-6.55E-10
4.04	-4.36E-10
4.06	2.83E-10
4.08	1.42E-10
4.1	1.42E-10
4.12	0
4.14	0
4.16	2.37E-10
4.18	2.37E-10
4.2	4.75E-10
4.22	4.75E-10
4.24	7.12E-10
4.26	7.12E-10
4.28	-1.25E-09
4.3	-1.25E-09
4.32	-1.56E-09
4.34	-1.56E-09
4.36	-1.88E-09
4.38	-1.88E-09
4.4	-2.19E-09
4.42	-2.19E-09
4.44	2.64E-09
4.46	2.64E-09
4.48	2.97E-09
4.5	-3.16E-09
4.52	-3.16E-09
4.54	-3.52E-09
4.56	-3.52E-09
4.58	-3.87E-09
4.6	6.79E-09
4.62	7.40E-09
4.64	7.40E-09
4.66	8.02E-09
4.68	8.02E-09
4.7	-1.24E-08
4.72	-1.24E-08
4.74	4.80E-09
4.76	4.80E-09
4.78	5.12E-09
4.8	5.12E-09
4.82	5.44E-09
4.84	5.44E-09
4.86	5.76E-09
4.88	-1.36E-08
4.9	-1.43E-08
4.92	-1.43E-08
4.94	-1.51E-08
4.96	4.88E-09
4.98	5.13E-09
5	5.12E-09
5.02	5.13E-09
5.04	-9.08E-09
5.06	-9.08E-09
5.08	-9.49E-09
5.1	5.76E-09
5.12	6.01E-09
5.14	6.01E-09
5.16	6.26E-09
5.18	6.26E-09
5.2	-5.86E-09
5.22	-5.86E-09
5.24	-6.09E-09
5.26	5.54E-09
5.28	5.74E-09
5.3	5.74E-09
5.32	5.95E-09
5.34	5.95E-09
5.36	-1.28E-08
5.38	-1.28E-08
5.4	-1.33E-08
5.42	1.42E-08
5.44	1.46E-08
5.46	1.46E-08
5.48	1.51E-08
5.5	-6.41E-09
5.52	-6.41E-09
5.54	-6.61E-09
5.56	-6.61E-09
5.58	8.20E-09
5.6	8.20E-09
5.62	8.43E-09
5.64	8.44E-09
5.66	8.67E-09
5.68	8.67E-09
5.7	-1.22E-08
5.72	-1.22E-08
5.74	-1.25E-08
5.76	-1.25E-08
5.78	4.41E-09
5.8	4.40E-09
5.82	4.52E-09
5.84	-2.94E-09
5.86	-3.01E-09
5.88	-5.68E-10
5.9	-5.84E-10
5.92	-1.49E-08
5.94	2.18E-09
5.96	-1.30E-09
5.98	-1.33E-09
6	6.71E-09
6.02	6.71E-09
6.04	6.86E-09
6.06	6.85E-09
6.08	-1.21E-08
6.1	-1.21E-08
6.12	-1.24E-08
6.14	9.30E-09
6.16	9.49E-09
6.18	9.50E-09
6.2	-9.43E-09
6.22	-9.43E-09
6.24	5.42E-09
6.26	5.42E-09
6.28	5.52E-09
6.3	5.52E-09
6.32	5.63E-09
6.34	-1.37E-08
6.36	-1.39E-08
6.38	5.73E-09
6.4	5.83E-09
6.42	-3.38E-09
6.44	-3.44E-09
6.46	7.91E-10
6.48	8.01E-10
6.5	8.01E-10
6.52	2.31E-09
6.54	2.35E-09
6.56	-5.80E-09
6.58	-5.90E-09
6.6	-5.90E-09
6.62	-6.00E-09
6.64	7.30E-09
6.66	7.42E-09
6.68	7.42E-09
6.7	7.55E-09
6.72	-1.58E-08
6.74	1.16E-09
6.76	1.16E-09
6.78	1.18E-09
6.8	-1.13E-09
6.82	-1.15E-09
6.84	7.66E-09
6.86	7.78E-09
6.88	7.78E-09
6.9	7.90E-09
6.92	7.90E-09
6.94	8.02E-09
6.96	-1.51E-08
6.98	-1.53E-08
7	-1.53E-08
7.02	-1.53E-08
7.04	9.34E-09
7.06	9.34E-09
7.08	9.48E-09
7.1	-1.90E-08
7.12	-1.93E-08
7.14	9.97E-09
7.16	1.01E-08
7.18	1.01E-08
7.2	1.02E-08
7.22	1.02E-08
7.24	-1.25E-08
7.26	-1.25E-08
7.28	-1.27E-08
7.3	7.13E-09
7.32	-1.44E-09
7.34	-1.44E-09
7.36	6.72E-09
7.38	6.72E-09
7.4	6.81E-09
7.42	6.81E-09
7.44	-6.65E-09
7.46	-6.65E-09
7.48	-6.73E-09
7.5	1.71E-08
7.52	1.71E-08
7.54	-9.00E-09
7.56	-9.00E-09
7.58	-9.11E-09
7.6	-9.11E-09
7.62	2.87E-09
7.64	2.87E-09
7.66	2.90E-09
7.68	2.91E-09
7.7	8.38E-09
7.72	8.38E-09
7.74	8.48E-09
7.76	-6.83E-09
7.78	-6.91E-09
7.8	2.21E-08
7.82	-7.89E-09
7.84	-7.89E-09
7.86	-7.98E-09
7.88	-7.97E-09
7.9	-8.07E-09
7.92	-8.07E-09
7.94	-8.15E-09
7.96	-8.16E-09
7.98	-8.24E-09
8	1.60E-08
8.02	1.58E-08
8.04	1.58E-08
8.06	-1.51E-08
8.08	-1.51E-08
8.1	-1.51E-08
8.12	-1.51E-08
8.14	7.25E-09
8.16	7.25E-09
8.18	7.25E-09
8.2	9.59E-10
8.22	9.79E-10
8.24	9.79E-10
8.26	-1.26E-09
8.28	-1.27E-09
8.3	-1.29E-09
8.32	1.52E-08
8.34	1.53E-08
8.36	1.52E-08
8.38	-1.59E-09
8.4	6.66E-10
8.42	6.59E-10
8.44	-4.10E-09
8.46	-4.18E-09
8.48	-4.19E-09
8.5	-4.18E-09
8.52	4.67E-09
8.54	4.67E-09
8.56	-2.57E-08
8.58	-2.58E-08
8.6	-2.57E-08
8.62	-2.58E-08
8.64	-2.62E-08
8.66	2.25E-08
8.68	2.25E-08
8.7	2.25E-08
8.72	2.29E-08
8.74	2.29E-08
8.76	5.50E-10
8.78	5.50E-10
8.8	5.67E-10
8.82	4.62E-08
8.84	4.62E-08
8.86	4.62E-08
8.88	-4.75E-08
8.9	-4.75E-08
8.92	-4.75E-08
8.94	-4.75E-08
8.96	-4.84E-08
8.98	3.58E-08
9	3.58E-08
9.02	-2.50E-08
9.04	-2.50E-08
9.06	1.08E-07
9.08	1.08E-07
9.1	-2.74E-08
9.12	-2.74E-08
9.14	-2.78E-08
9.16	-2.78E-08
9.18	2.69E-09
9.2	2.69E-09
9.22	-2.82E-08
9.24	-2.82E-08
9.26	-2.82E-08
9.28	-2.82E-08
9.3	-2.86E-08
9.32	6.13E-08
9.34	6.13E-08
9.36	6.13E-08
9.38	6.23E-08
9.4	-8.61E-08
9.42	-8.61E-08
9.44	2.19E-08
9.46	2.23E-08
9.48	2.23E-08
9.5	2.23E-08
9.52	2.23E-08
9.54	-2.96E-08
9.56	-3.00E-08
9.58	-3.00E-08
9.6	-3.00E-08
9.62	-3.00E-08
9.64	3.01E-08
9.66	3.01E-08
9.68	3.01E-08
9.7	3.01E-08
9.72	3.06E-08
9.74	-1.70E-08
9.76	-1.70E-08
9.78	-1.70E-08
9.8	-1.72E-08
9.82	-1.72E-08
9.84	1.04E-08
9.86	-2.97E-08
9.88	-3.02E-08
9.9	5.96E-08
9.92	5.96E-08
9.94	-2.45E-08
9.96	-2.48E-08
9.98	-2.48E-08
10	4.37E-09
10.02	-2.07E-08
10.04	-2.07E-08
10.06	2.74E-08
10.08	2.74E-08
10.1	2.73E-08
10.12	2.74E-08
10.14	2.77E-08
10.16	2.77E-08
10.18	-3.51E-08
10.2	-3.51E-08
10.22	-3.56E-08
10.24	-3.56E-08
10.26	-3.56E-08
10.28	2.09E-08
10.3	2.12E-08
10.32	-2.54E-08
10.34	-2.54E-08
10.36	-2.54E-08
10.38	-2.57E-08
10.4	5.83E-08
10.42	5.83E-08
10.44	5.83E-08
10.46	-2.22E-08
10.48	-2.22E-08
10.5	-2.22E-08
10.52	-2.22E-08
10.54	1.76E-09
10.56	1.78E-09
10.58	1.78E-09
10.6	-1.62E-08
10.62	-1.62E-08
10.64	-1.64E-08
10.66	-1.64E-08
10.68	3.63E-08
10.7	3.63E-08
10.72	3.68E-08
10.74	-2.03E-08
10.76	-2.03E-08
10.78	-2.03E-08
10.8	3.17E-08
10.82	3.17E-08
10.84	3.17E-08
10.86	3.17E-08
10.88	-3.62E-08
10.9	-3.62E-08
10.92	-3.62E-08
10.94	-3.62E-08
10.96	2.63E-08
10.98	2.63E-08
11	2.63E-08
11.02	2.63E-08
11.04	-3.15E-08
11.06	-3.19E-08
11.08	-3.19E-08
11.1	-3.19E-08
11.12	1.18E-08
11.14	1.20E-08
11.16	1.20E-08
11.18	1.20E-08
11.2	1.20E-08
11.22	-3.61E-08
11.24	-3.61E-08
11.26	-3.61E-08
11.28	2.41E-08
11.3	2.44E-08
11.32	2.44E-08
11.34	2.44E-08
11.36	2.44E-08
11.38	2.47E-08
11.4	2.46E-08
11.42	2.47E-08
11.44	2.47E-08
11.46	2.49E-08
11.48	2.49E-08
11.5	3.80E-09
11.52	3.81E-09
11.54	3.80E-09
11.56	3.84E-09
11.58	4.75E-08
11.6	4.75E-08
11.62	-5.68E-08
11.64	-5.75E-08
11.66	-5.75E-08
11.68	-5.75E-08
11.7	-5.75E-08
11.72	-5.81E-08
11.74	8.13E-09
11.76	8.12E-09
11.78	8.12E-09
11.8	-3.06E-08
11.82	-3.06E-08
11.84	-3.06E-08
11.86	1.91E-08
11.88	1.93E-08
11.9	1.93E-08
11.92	1.93E-08
11.94	-6.36E-09
11.96	-6.42E-09
11.98	-6.42E-09
12	3.54E-08
12.02	3.54E-08
12.04	3.54E-08
12.06	3.58E-08
12.08	4.00E-08
12.1	-1.79E-08
12.12	-1.79E-08
12.14	-1.81E-08
12.16	1.06E-08
12.18	1.06E-08
12.2	4.33E-08
12.22	-3.51E-08
12.24	-3.51E-08
12.26	5.35E-08
12.28	-1.69E-08
12.3	-1.71E-08
12.32	1.35E-08
12.34	-1.94E-08
12.36	-1.95E-08
12.38	-1.96E-08
12.4	-1.96E-08
12.42	1.51E-08
12.44	1.51E-08
12.46	1.52E-08
12.48	-1.74E-08
12.5	-1.74E-08
12.52	-1.74E-08
12.54	-1.74E-08
12.56	2.97E-08
12.58	2.97E-08
12.6	2.97E-08
12.62	2.97E-08
12.64	-1.11E-08
12.66	-1.11E-08
12.68	-1.11E-08
12.7	-1.11E-08
12.72	1.73E-08
12.74	1.73E-08
12.76	1.73E-08
12.78	1.25E-08
12.8	1.27E-08
12.82	1.26E-08
12.84	1.27E-08
12.86	1.27E-08
12.88	-4.56E-08
12.9	-4.56E-08
12.92	-4.56E-08
12.94	-4.56E-08
12.96	-1.28E-08
12.98	-1.27E-08
13	3.00E-08
13.02	3.00E-08
13.04	3.00E-08
13.06	3.03E-08
13.08	3.03E-08
13.1	-7.85E-08
13.12	-7.85E-08
13.14	5.34E-08
13.16	5.34E-08
13.18	5.34E-08
13.2	-6.09E-08
13.22	-6.15E-08
13.24	-6.15E-08
13.26	-6.15E-08
13.28	6.19E-08
13.3	6.25E-08
13.32	6.25E-08
13.34	-3.66E-08
13.36	-3.66E-08
13.38	2.87E-09
13.4	2.87E-09
13.42	2.17E-08
13.44	2.17E-08
13.46	6.12E-10
13.48	3.76E-08
13.5	3.76E-08
13.52	3.76E-08
13.54	3.76E-08
13.56	3.80E-08
13.58	-5.96E-08
13.6	-5.95E-08
13.62	-5.95E-08
13.64	-6.01E-08
13.66	-6.01E-08
13.68	-6.01E-08
13.7	5.61E-08
13.72	5.66E-08
13.74	5.66E-08
13.76	1.58E-09
13.78	1.56E-09
13.8	8.80E-08
13.82	-1.58E-07
13.84	-7.59E-09
13.86	-7.60E-09
13.88	-7.65E-09
13.9	-7.67E-09
13.92	-7.65E-09
13.94	6.99E-08
13.96	7.05E-08
13.98	7.05E-08
14	7.05E-08
14.02	7.05E-08
14.04	-4.15E-08
14.06	-4.19E-08
14.08	-4.19E-08
14.1	-4.19E-08
14.12	-4.19E-08
14.14	-4.22E-08
14.16	-4.22E-08
14.18	3.83E-08
14.2	3.83E-08
14.22	3.86E-08
14.24	3.86E-08
14.26	-4.85E-08
14.28	-4.85E-08
14.3	-4.89E-08
14.32	2.43E-08
14.34	2.43E-08
14.36	-1.03E-08
14.38	-1.04E-08
14.4	-1.04E-08
14.42	-1.04E-08
14.44	-3.24E-08
14.46	-3.26E-08
14.48	-3.26E-08
14.5	7.75E-08
14.52	7.75E-08
14.54	1.60E-09
14.56	1.63E-09
14.58	6.44E-08
14.6	-4.55E-08
14.62	-4.55E-08
14.64	-4.58E-08
14.66	-4.58E-08
14.68	-4.58E-08
14.7	1.11E-07
14.72	1.12E-07
14.74	-4.73E-08
14.76	-4.73E-08
14.78	-4.73E-08
14.8	6.90E-08
14.82	6.90E-08
14.84	6.90E-08
14.86	-2.83E-08
14.88	-2.85E-08
14.9	-2.85E-08
14.92	-2.85E-08
14.94	-2.85E-08
14.96	-2.87E-08
14.98	-2.87E-08
15	3.26E-08
15.02	3.26E-08
15.04	3.26E-08
15.06	-3.66E-08
15.08	-3.66E-08
15.1	-3.66E-08
15.12	-3.66E-08
15.14	4.53E-08
15.16	4.53E-08
15.18	4.53E-08
15.2	-3.15E-08
15.22	-3.17E-08
15.24	4.63E-08
15.26	4.63E-08
15.28	4.63E-08
15.3	-2.62E-08
15.32	-2.62E-08
15.34	2.91E-08
15.36	2.91E-08
15.38	2.93E-08
15.4	-5.79E-08
15.42	-5.79E-08
15.44	-5.79E-08
15.46	-5.83E-08
15.48	-5.83E-08
15.5	5.71E-08
15.52	5.71E-08
15.54	5.71E-08
15.56	-2.64E-08
15.58	-2.64E-08
15.6	-2.64E-08
15.62	-2.64E-08
15.64	-2.66E-08
15.66	3.51E-08
15.68	3.51E-08
15.7	3.51E-08
15.72	3.54E-08
15.74	-2.82E-08
15.76	-2.82E-08
15.78	-2.82E-08
15.8	-2.84E-08
15.82	4.34E-08
15.84	4.34E-08
15.86	6.86E-09
15.88	5.36E-08
15.9	5.36E-08
15.92	-7.47E-08
15.94	-7.48E-08
15.96	-7.53E-08
15.98	-7.53E-08
16	6.54E-08
16.02	6.53E-08
16.04	6.54E-08
16.06	6.53E-08
16.08	-6.43E-08
16.1	1.51E-08
16.12	1.51E-08
16.14	1.51E-08
16.16	-1.80E-08
16.18	-1.80E-08
16.2	-1.80E-08
16.22	7.35E-09
16.24	7.35E-09
16.26	-5.61E-08
16.28	-5.61E-08
16.3	1.77E-08
16.32	2.66E-08
16.34	2.66E-08
16.36	2.66E-08
16.38	2.66E-08
16.4	-5.38E-08
16.42	-5.45E-08
16.44	2.43E-09
16.46	2.41E-09
16.48	2.43E-09
16.5	1.50E-08
16.52	1.50E-08
16.54	1.30E-08
16.56	1.30E-08
16.58	1.30E-08
16.6	-5.08E-08
16.62	8.28E-08
16.64	8.28E-08
16.66	8.28E-08
16.68	-4.76E-08
16.7	-4.76E-08
16.72	-4.76E-08
16.74	-4.76E-08
16.76	-4.82E-08
16.78	-5.43E-09
16.8	-5.43E-09
16.82	-5.45E-09
16.84	1.36E-08
16.86	4.07E-08
16.88	4.07E-08
16.9	-3.92E-08
16.92	-3.97E-08
16.94	-3.97E-08
16.96	-3.97E-08
16.98	-3.97E-08
17	2.58E-08
17.02	2.57E-08
17.04	2.58E-08
17.06	7.87E-08
17.08	-9.73E-08
17.1	1.08E-08
17.12	1.08E-08
17.14	1.08E-08
17.16	-1.22E-08
17.18	-1.22E-08
17.2	-1.22E-08
17.22	-1.22E-08
17.24	9.25E-09
17.26	9.37E-09
17.28	9.39E-09
17.3	9.37E-09
17.32	9.37E-09
17.34	5.37E-08
17.36	5.37E-08
17.38	5.37E-08
17.4	5.37E-08
17.42	5.44E-08
17.44	-3.94E-08
17.46	-3.93E-08
17.48	-3.94E-08
17.5	-3.93E-08
17.52	-3.94E-08
17.54	-3.93E-08
17.56	1.03E-08
17.58	1.03E-08
17.6	1.04E-08
17.62	1.04E-08
17.64	1.04E-08
17.66	5.74E-09
17.68	7.21E-09
17.7	7.19E-09
17.72	7.21E-09
17.74	-2.61E-08
17.76	-2.64E-08
17.78	-2.64E-08
17.8	2.39E-08
17.82	2.39E-08
17.84	2.39E-08
17.86	-2.44E-08
17.88	-2.45E-08
17.9	-2.44E-08
17.92	-2.48E-08
17.94	3.55E-08
17.96	3.55E-08
17.98	3.55E-08
18	-4.59E-08
18.02	-4.59E-08
18.04	-4.59E-08
18.06	2.66E-08
18.08	2.66E-08
18.1	2.69E-08
18.12	5.10E-09
18.14	5.08E-09
18.16	5.08E-09
18.18	5.10E-09
18.2	5.08E-09
18.22	5.10E-09
18.24	5.08E-09
18.26	5.16E-09
18.28	8.02E-09
18.3	8.02E-09
18.32	8.02E-09
18.34	8.04E-09
18.36	8.02E-09
18.38	8.02E-09
18.4	1.55E-08
18.42	1.57E-08
18.44	-3.05E-08
18.46	-3.05E-08
18.48	-3.05E-08
18.5	-3.05E-08
18.52	-3.05E-08
18.54	2.40E-08
18.56	2.40E-08
18.58	2.40E-08
18.6	-6.25E-08
18.62	-6.25E-08
18.64	-6.25E-08
18.66	4.38E-08
18.68	4.38E-08
18.7	4.38E-08
18.72	4.38E-08
18.74	4.38E-08
18.76	4.43E-08
18.78	-3.44E-08
18.8	-3.44E-08
18.82	-3.44E-08
18.84	-3.44E-08
18.86	-3.37E-08
18.88	-3.37E-08
18.9	-3.37E-08
18.92	5.47E-08
18.94	5.47E-08
18.96	5.47E-08
18.98	1.71E-09
19	1.71E-09
19.02	1.71E-09
19.04	6.24E-08
19.06	-3.61E-08
19.08	-3.61E-08
19.1	-3.65E-08
19.12	-3.65E-08
19.14	-3.65E-08
19.16	7.10E-09
19.18	7.10E-09
19.2	-2.35E-09
19.22	-2.35E-09
19.24	-2.35E-09
19.26	6.61E-08
19.28	6.61E-08
19.3	6.61E-08
19.32	-3.01E-08
19.34	-3.01E-08
19.36	-3.01E-08
19.38	-3.01E-08
19.4	-3.01E-08
19.42	-3.04E-08
19.44	-3.04E-08
19.46	6.33E-08
19.48	6.33E-08
19.5	6.33E-08
19.52	6.33E-08
19.54	-3.66E-08
19.56	-3.66E-08
19.58	-3.66E-08
19.6	-3.70E-08
19.62	-3.70E-08
19.64	-3.70E-08
19.66	-3.70E-08
19.68	-6.29E-09
19.7	-6.32E-09
19.72	-6.22E-09
19.74	-6.24E-09
19.76	-6.29E-09
19.78	1.16E-08
19.8	1.16E-08
19.82	3.02E-08
19.84	3.02E-08
19.86	3.02E-08
19.88	3.02E-08
19.9	-1.56E-08
19.92	-1.57E-08
19.94	-1.57E-08
19.96	-1.57E-08
19.98	4.96E-08
20	4.97E-08
20.02	4.97E-08
20.04	4.96E-08
20.06	4.97E-08
20.08	-2.69E-08
20.1	-2.72E-08
20.12	-2.72E-08
20.14	-2.72E-08
20.16	-3.19E-08
20.18	-3.19E-08
20.2	-3.19E-08
20.22	-3.19E-08
20.24	-3.19E-08
20.26	-3.23E-08
20.28	-3.22E-08
20.3	5.05E-08
20.32	5.05E-08
20.34	5.05E-08
20.36	5.05E-08
20.38	5.05E-08
20.4	5.05E-08
20.42	-5.03E-08
20.44	-5.03E-08
20.46	-5.03E-08
20.48	-5.03E-08
20.5	-5.04E-08
20.52	-5.03E-08
20.54	6.07E-08
20.56	6.07E-08
20.58	6.07E-08
20.6	6.13E-08
20.62	6.13E-08
20.64	-4.90E-08
20.66	-4.90E-08
20.68	-4.90E-08
20.7	-4.90E-08
20.72	-4.90E-08
20.74	-4.90E-08
20.76	-4.95E-08
20.78	-4.95E-08
20.8	-4.95E-08
20.82	9.15E-08
20.84	9.15E-08
20.86	9.15E-08
20.88	9.15E-08
20.9	9.15E-08
20.92	-3.45E-08
20.94	-3.45E-08
20.96	-3.45E-08
20.98	-5.49E-09
21	-5.46E-09
21.02	-5.49E-09
21.04	-6.53E-08
21.06	-6.53E-08
21.08	4.63E-08
21.1	4.67E-08
21.12	4.67E-08
21.14	4.67E-08
21.16	4.67E-08
21.18	-3.89E-08
21.2	-3.89E-08
21.22	-3.89E-08
21.24	-3.88E-08
21.26	-3.92E-08
21.28	-3.92E-08
21.3	-1.87E-08
21.32	-1.87E-08
21.34	-1.87E-08
21.36	-1.87E-08
21.38	-1.87E-08
21.4	5.18E-08
21.42	5.23E-08
21.44	6.93E-10
21.46	6.65E-10
21.48	6.65E-10
21.5	2.29E-08
21.52	2.29E-08
21.54	2.29E-08
21.56	-2.71E-08
21.58	-2.71E-08
21.6	-2.74E-08
21.62	-2.74E-08
21.64	-2.74E-08
21.66	1.43E-08
21.68	1.43E-08
21.7	1.43E-08
21.72	-1.73E-08
21.74	-1.73E-08
21.76	-1.75E-08
21.78	-1.75E-08
21.8	-1.75E-08
21.82	-1.75E-08
21.84	1.89E-07
21.86	1.89E-07
21.88	-2.50E-08
21.9	-2.50E-08
21.92	-2.52E-08
21.94	-2.52E-08
21.96	-8.55E-11
21.98	-8.55E-11
22	-8.55E-11
22.02	-5.44E-08
22.04	-5.44E-08
22.06	-5.44E-08
22.08	-5.44E-08
22.1	-5.49E-08
22.12	6.65E-08
22.14	6.65E-08
22.16	6.65E-08
22.18	6.65E-08
22.2	6.65E-08
22.22	-3.41E-08
22.24	-3.41E-08
22.26	-3.44E-08
22.28	-3.44E-08
22.3	-3.44E-08
22.32	1.30E-08
22.34	1.30E-08
22.36	1.30E-08
22.38	1.30E-08
22.4	-1.01E-08
22.42	-1.02E-08
22.44	-1.02E-08
22.46	-1.02E-08
22.48	-1.02E-08
22.5	4.22E-09
22.52	4.19E-09
22.54	-3.60E-08
22.56	-3.60E-08
22.58	-3.60E-08
22.6	-3.63E-08
22.62	-3.63E-08
22.64	-3.63E-08
22.66	1.31E-07
22.68	1.31E-07
22.7	1.31E-07
22.72	-2.77E-08
22.74	-2.77E-08
22.76	-2.79E-08
22.78	-1.91E-09
22.8	-1.91E-09
22.82	-1.91E-09
22.84	-3.41E-08
22.86	-3.41E-08
22.88	-3.41E-08
22.9	-3.42E-08
22.92	-3.44E-08
22.94	-3.44E-08
22.96	2.66E-08
22.98	2.66E-08
23	-7.29E-09
23.02	-7.29E-09
23.04	-7.32E-09
23.06	-7.29E-09
23.08	-7.32E-09
23.1	5.87E-08
23.12	5.87E-08
23.14	5.87E-08
23.16	-8.69E-09
23.18	-8.66E-09
23.2	-8.66E-09
23.22	-8.66E-09
23.24	-2.79E-09
23.26	-2.79E-09
23.28	-3.07E-08
23.3	-3.07E-08
23.32	-3.07E-08
23.34	-3.07E-08
23.36	-3.07E-08
23.38	-3.07E-08
23.4	3.34E-08
23.42	3.37E-08
23.44	3.37E-08
23.46	3.37E-08
23.48	3.37E-08
23.5	3.37E-08
23.52	-2.83E-08
23.54	-2.83E-08
23.56	-2.83E-08
23.58	-2.83E-08
23.6	-2.86E-08
23.62	1.06E-07
23.64	1.06E-07
23.66	-4.84E-08
23.68	-4.84E-08
23.7	-4.83E-08
23.72	-4.84E-08
23.74	5.00E-08
23.76	5.04E-08
23.78	5.04E-08
23.8	5.04E-08
23.82	5.04E-08
23.84	-8.75E-08
23.86	-8.75E-08
23.88	-8.75E-08
23.9	-8.75E-08
23.92	5.84E-08
23.94	5.84E-08
23.96	5.84E-08
23.98	5.84E-08
24	5.84E-08
24.02	-4.75E-08
24.04	-4.75E-08
24.06	-4.75E-08
24.08	-4.75E-08
24.1	-4.79E-08
24.12	-4.79E-08
24.14	-4.79E-08
24.16	-4.79E-08
24.18	1.63E-07
24.2	1.63E-07
24.22	1.63E-07
24.24	1.63E-07
24.26	-1.16E-07
24.28	-1.16E-07
24.3	-1.16E-07
24.32	-1.16E-07
24.34	-1.16E-07
24.36	-1.16E-07
24.38	-1.16E-07
24.4	3.03E-07
24.42	3.06E-07
24.44	-3.20E-08
24.46	-3.20E-08
24.48	-3.20E-08
24.5	-3.21E-08
24.52	-3.20E-08
24.54	9.07E-08
24.56	9.08E-08
24.58	-8.94E-09
24.6	-9.01E-09
